2025-07-12 01:08:53,211 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/raw_clip_1752262430577_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/cropped_clip_1752262430577_3.mp4
2025-07-12 01:08:53,480 [DEBUG] Frame 92: CROP | face_center_x=327 crop_width=202
2025-07-12 01:08:53,483 [DEBUG] Frame 93: CROP | face_center_x=328 crop_width=202
2025-07-12 01:08:53,487 [DEBUG] Frame 94: CROP | face_center_x=331 crop_width=202
2025-07-12 01:08:53,490 [DEBUG] Frame 95: CROP | face_center_x=332 crop_width=202
2025-07-12 01:08:53,492 [DEBUG] Frame 96: CROP | face_center_x=333 crop_width=202
2025-07-12 01:08:53,495 [DEBUG] Frame 97: CROP | face_center_x=335 crop_width=202
2025-07-12 01:08:53,499 [DEBUG] Frame 98: CROP | face_center_x=336 crop_width=202
2025-07-12 01:08:53,502 [DEBUG] Frame 99: CROP | face_center_x=337 crop_width=202
2025-07-12 01:08:53,505 [DEBUG] Frame 100: CROP | face_center_x=339 crop_width=202
2025-07-12 01:08:53,508 [DEBUG] Frame 101: CROP | face_center_x=339 crop_width=202
2025-07-12 01:08:53,510 [DEBUG] Frame 102: CROP | face_center_x=340 crop_width=202
2025-07-12 01:08:53,513 [DEBUG] Frame 103: CROP | face_center_x=340 crop_width=202
2025-07-12 01:08:53,516 [DEBUG] Frame 104: CROP | face_center_x=340 crop_width=202
2025-07-12 01:08:53,519 [DEBUG] Frame 105: CROP | face_center_x=340 crop_width=202
2025-07-12 01:08:53,521 [DEBUG] Frame 106: CROP | face_center_x=339 crop_width=202
2025-07-12 01:08:53,524 [DEBUG] Frame 107: CROP | face_center_x=338 crop_width=202
2025-07-12 01:08:53,527 [DEBUG] Frame 108: CROP | face_center_x=335 crop_width=202
2025-07-12 01:08:53,529 [DEBUG] Frame 109: CROP | face_center_x=331 crop_width=202
2025-07-12 01:08:53,532 [DEBUG] Frame 110: CROP | face_center_x=326 crop_width=202
2025-07-12 01:08:53,535 [DEBUG] Frame 111: CROP | face_center_x=322 crop_width=202
2025-07-12 01:08:53,538 [DEBUG] Frame 112: CROP | face_center_x=317 crop_width=202
2025-07-12 01:08:53,541 [DEBUG] Frame 113: CROP | face_center_x=312 crop_width=202
2025-07-12 01:08:53,546 [DEBUG] Frame 114: CROP | face_center_x=307 crop_width=202
2025-07-12 01:08:53,550 [DEBUG] Frame 115: CROP | face_center_x=304 crop_width=202
2025-07-12 01:08:53,552 [DEBUG] Frame 116: CROP | face_center_x=300 crop_width=202
2025-07-12 01:08:53,556 [DEBUG] Frame 117: CROP | face_center_x=296 crop_width=202
2025-07-12 01:08:53,560 [DEBUG] Frame 118: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,564 [DEBUG] Frame 119: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,568 [DEBUG] Frame 120: CROP | face_center_x=290 crop_width=202
2025-07-12 01:08:53,571 [DEBUG] Frame 121: CROP | face_center_x=290 crop_width=202
2025-07-12 01:08:53,574 [DEBUG] Frame 122: CROP | face_center_x=290 crop_width=202
2025-07-12 01:08:53,578 [DEBUG] Frame 123: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,581 [DEBUG] Frame 124: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,584 [DEBUG] Frame 125: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,586 [DEBUG] Frame 126: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,590 [DEBUG] Frame 127: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,593 [DEBUG] Frame 128: CROP | face_center_x=292 crop_width=202
2025-07-12 01:08:53,596 [DEBUG] Frame 129: CROP | face_center_x=293 crop_width=202
2025-07-12 01:08:53,599 [DEBUG] Frame 130: CROP | face_center_x=294 crop_width=202
2025-07-12 01:08:53,602 [DEBUG] Frame 131: CROP | face_center_x=295 crop_width=202
2025-07-12 01:08:53,605 [DEBUG] Frame 132: CROP | face_center_x=297 crop_width=202
2025-07-12 01:08:53,608 [DEBUG] Frame 133: CROP | face_center_x=298 crop_width=202
2025-07-12 01:08:53,612 [DEBUG] Frame 134: CROP | face_center_x=300 crop_width=202
2025-07-12 01:08:53,615 [DEBUG] Frame 135: CROP | face_center_x=302 crop_width=202
2025-07-12 01:08:53,618 [DEBUG] Frame 136: CROP | face_center_x=304 crop_width=202
2025-07-12 01:08:53,621 [DEBUG] Frame 137: CROP | face_center_x=306 crop_width=202
2025-07-12 01:08:53,625 [DEBUG] Frame 138: CROP | face_center_x=308 crop_width=202
2025-07-12 01:08:53,628 [DEBUG] Frame 139: CROP | face_center_x=309 crop_width=202
2025-07-12 01:08:53,632 [DEBUG] Frame 140: CROP | face_center_x=311 crop_width=202
2025-07-12 01:08:53,634 [DEBUG] Frame 141: CROP | face_center_x=313 crop_width=202
2025-07-12 01:08:53,637 [DEBUG] Frame 142: CROP | face_center_x=315 crop_width=202
2025-07-12 01:08:53,640 [DEBUG] Frame 143: CROP | face_center_x=315 crop_width=202
