2025-07-12 19:32:56,195 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/raw_clip_1752328726605_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/cropped_clip_1752328726605_3.mp4
2025-07-12 19:32:56,449 [DEBUG] Frame 74: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,452 [DEBUG] Frame 75: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,455 [DEBUG] Frame 76: CROP | face_center_x=315 crop_width=202
2025-07-12 19:32:56,458 [DEBUG] Frame 77: CROP | face_center_x=315 crop_width=202
2025-07-12 19:32:56,461 [DEBUG] Frame 78: CROP | face_center_x=315 crop_width=202
2025-07-12 19:32:56,465 [DEBUG] Frame 79: CROP | face_center_x=315 crop_width=202
2025-07-12 19:32:56,468 [DEBUG] Frame 80: CROP | face_center_x=315 crop_width=202
2025-07-12 19:32:56,470 [DEBUG] Frame 81: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,473 [DEBUG] Frame 82: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,476 [DEBUG] Frame 83: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,480 [DEBUG] Frame 84: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,483 [DEBUG] Frame 85: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,486 [DEBUG] Frame 86: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,489 [DEBUG] Frame 87: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,492 [DEBUG] Frame 88: CROP | face_center_x=314 crop_width=202
2025-07-12 19:32:56,495 [DEBUG] Frame 89: CROP | face_center_x=313 crop_width=202
2025-07-12 19:32:56,498 [DEBUG] Frame 90: CROP | face_center_x=312 crop_width=202
2025-07-12 19:32:56,501 [DEBUG] Frame 91: CROP | face_center_x=312 crop_width=202
2025-07-12 19:32:56,504 [DEBUG] Frame 92: CROP | face_center_x=311 crop_width=202
2025-07-12 19:32:56,507 [DEBUG] Frame 93: CROP | face_center_x=311 crop_width=202
2025-07-12 19:32:56,510 [DEBUG] Frame 94: CROP | face_center_x=310 crop_width=202
2025-07-12 19:32:56,513 [DEBUG] Frame 95: CROP | face_center_x=310 crop_width=202
2025-07-12 19:32:56,516 [DEBUG] Frame 96: CROP | face_center_x=309 crop_width=202
2025-07-12 19:32:56,519 [DEBUG] Frame 97: CROP | face_center_x=309 crop_width=202
2025-07-12 19:32:56,523 [DEBUG] Frame 98: CROP | face_center_x=308 crop_width=202
2025-07-12 19:32:56,526 [DEBUG] Frame 99: CROP | face_center_x=308 crop_width=202
2025-07-12 19:32:56,529 [DEBUG] Frame 100: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,533 [DEBUG] Frame 101: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,536 [DEBUG] Frame 102: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,539 [DEBUG] Frame 103: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,543 [DEBUG] Frame 104: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,545 [DEBUG] Frame 105: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,549 [DEBUG] Frame 106: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,552 [DEBUG] Frame 107: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,555 [DEBUG] Frame 108: CROP | face_center_x=308 crop_width=202
2025-07-12 19:32:56,559 [DEBUG] Frame 109: CROP | face_center_x=308 crop_width=202
2025-07-12 19:32:56,562 [DEBUG] Frame 110: CROP | face_center_x=308 crop_width=202
2025-07-12 19:32:56,564 [DEBUG] Frame 111: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,568 [DEBUG] Frame 112: CROP | face_center_x=308 crop_width=202
2025-07-12 19:32:56,571 [DEBUG] Frame 113: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,574 [DEBUG] Frame 114: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:56,577 [DEBUG] Frame 115: CROP | face_center_x=306 crop_width=202
2025-07-12 19:32:56,580 [DEBUG] Frame 116: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:56,583 [DEBUG] Frame 117: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:56,585 [DEBUG] Frame 118: CROP | face_center_x=304 crop_width=202
2025-07-12 19:32:56,588 [DEBUG] Frame 119: CROP | face_center_x=302 crop_width=202
2025-07-12 19:32:56,591 [DEBUG] Frame 120: CROP | face_center_x=301 crop_width=202
2025-07-12 19:32:56,595 [DEBUG] Frame 121: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:56,598 [DEBUG] Frame 122: CROP | face_center_x=298 crop_width=202
2025-07-12 19:32:56,601 [DEBUG] Frame 123: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:56,605 [DEBUG] Frame 124: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,608 [DEBUG] Frame 125: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,612 [DEBUG] Frame 126: CROP | face_center_x=294 crop_width=202
2025-07-12 19:32:56,616 [DEBUG] Frame 127: CROP | face_center_x=294 crop_width=202
2025-07-12 19:32:56,619 [DEBUG] Frame 128: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,622 [DEBUG] Frame 129: CROP | face_center_x=294 crop_width=202
2025-07-12 19:32:56,625 [DEBUG] Frame 130: CROP | face_center_x=294 crop_width=202
2025-07-12 19:32:56,628 [DEBUG] Frame 131: CROP | face_center_x=294 crop_width=202
2025-07-12 19:32:56,632 [DEBUG] Frame 132: CROP | face_center_x=293 crop_width=202
2025-07-12 19:32:56,635 [DEBUG] Frame 133: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,639 [DEBUG] Frame 134: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,641 [DEBUG] Frame 135: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,644 [DEBUG] Frame 136: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,647 [DEBUG] Frame 137: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,650 [DEBUG] Frame 138: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,654 [DEBUG] Frame 139: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,657 [DEBUG] Frame 140: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,660 [DEBUG] Frame 141: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,663 [DEBUG] Frame 142: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,666 [DEBUG] Frame 143: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:56,669 [DEBUG] Frame 144: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:56,672 [DEBUG] Frame 145: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:56,676 [DEBUG] Frame 146: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,678 [DEBUG] Frame 147: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,681 [DEBUG] Frame 148: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,684 [DEBUG] Frame 149: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,687 [DEBUG] Frame 150: CROP | face_center_x=294 crop_width=202
2025-07-12 19:32:56,690 [DEBUG] Frame 151: CROP | face_center_x=292 crop_width=202
2025-07-12 19:32:56,694 [DEBUG] Frame 152: CROP | face_center_x=291 crop_width=202
2025-07-12 19:32:56,696 [DEBUG] Frame 153: CROP | face_center_x=289 crop_width=202
2025-07-12 19:32:56,700 [DEBUG] Frame 154: CROP | face_center_x=287 crop_width=202
2025-07-12 19:32:56,703 [DEBUG] Frame 155: CROP | face_center_x=286 crop_width=202
2025-07-12 19:32:56,706 [DEBUG] Frame 156: CROP | face_center_x=285 crop_width=202
2025-07-12 19:32:56,710 [DEBUG] Frame 157: CROP | face_center_x=284 crop_width=202
2025-07-12 19:32:56,714 [DEBUG] Frame 158: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:56,716 [DEBUG] Frame 159: CROP | face_center_x=282 crop_width=202
2025-07-12 19:32:56,720 [DEBUG] Frame 160: CROP | face_center_x=281 crop_width=202
2025-07-12 19:32:56,723 [DEBUG] Frame 161: CROP | face_center_x=281 crop_width=202
2025-07-12 19:32:56,726 [DEBUG] Frame 162: CROP | face_center_x=281 crop_width=202
2025-07-12 19:32:56,729 [DEBUG] Frame 163: CROP | face_center_x=281 crop_width=202
2025-07-12 19:32:56,732 [DEBUG] Frame 164: CROP | face_center_x=281 crop_width=202
2025-07-12 19:32:56,734 [DEBUG] Frame 165: CROP | face_center_x=281 crop_width=202
2025-07-12 19:32:56,737 [DEBUG] Frame 166: CROP | face_center_x=281 crop_width=202
2025-07-12 19:32:56,741 [DEBUG] Frame 167: CROP | face_center_x=281 crop_width=202
2025-07-12 19:32:56,744 [DEBUG] Frame 168: CROP | face_center_x=282 crop_width=202
2025-07-12 19:32:56,748 [DEBUG] Frame 169: CROP | face_center_x=282 crop_width=202
2025-07-12 19:32:56,751 [DEBUG] Frame 170: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:56,754 [DEBUG] Frame 171: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:56,758 [DEBUG] Frame 172: CROP | face_center_x=284 crop_width=202
2025-07-12 19:32:56,762 [DEBUG] Frame 173: CROP | face_center_x=284 crop_width=202
2025-07-12 19:32:56,765 [DEBUG] Frame 174: CROP | face_center_x=286 crop_width=202
2025-07-12 19:32:56,769 [DEBUG] Frame 175: CROP | face_center_x=288 crop_width=202
2025-07-12 19:32:56,772 [DEBUG] Frame 176: CROP | face_center_x=289 crop_width=202
2025-07-12 19:32:56,775 [DEBUG] Frame 177: CROP | face_center_x=291 crop_width=202
2025-07-12 19:32:56,778 [DEBUG] Frame 178: CROP | face_center_x=293 crop_width=202
